id,pos,gloss,persian_gloss,checked
73531,noun,unfermented or fermenting malt,مالت تخمیر نشده یا تخمیر شده,1
73527,noun,"professional wrongdoing that results in injury or damage; ""the widow sued his surgeon for malpractice""","تخلف حرفه ای که منجر به آسیب یا آسیب می شود.""بیوه از جراح خود به دلیل قصور شکایت کرد""",1
73528,noun,"a wrongful act that the actor had no right to do; improper professional conduct; ""he charged them with electoral malpractices""","عملی نادرست که بازیگر حق انجام آن را نداشت.رفتار حرفه ای نادرست ؛""او آنها را به سو mal رفتارهای انتخاباتی متهم کرد""",1
73535,noun,misconduct in public office,سو m رفتار در اداره های دولتی,1
73533,noun,breed of toy dogs having a long straight silky white coat,نژادی از سگ های اسباب بازی که دارای یک کت سفید و سفید ابریشمی بلند هستند,1
73534,noun,a thick black tar intermediate between petroleum and asphalt,یک قطران قطر سیاه ضخیم بین نفت و آسفالت,1
73532,noun,the capital of Malta; located on the northeastern coast of the island,پایتخت مالت ؛واقع در ساحل شمال شرقی جزیره,1
73538,noun,mambas,مامبا,1
73536,noun,informal terms for a mother,اصطلاحات غیر رسمی برای یک مادر,1
73537,noun,a name under which Ninkhursag was worshipped,نامی که تحت آن Ninkhursag مورد پرستش قرار گرفت,1
73540,noun,the small projection of a mammary gland,طرح ریزی کوچک غده پستانی,1
73539,noun,a highly venomous southern African mamba dreaded because of its quickness and readiness to bite,یک مامبا جنوب آفریقایی بسیار سمی به دلیل سرعت و آمادگی لازم برای گاز گرفتن وحشت دارد,1
73541,noun,any mammal with prominent tusks (especially an elephant or wild boar),هر پستاندار دارای مشبک برجسته (به خصوص فیل یا گراز وحشی),1
73542,noun,primitive oviparous mammals found only in Australia and Tasmania and New Guinea,پستانداران بدخیم اولیه فقط در استرالیا و تاسمانی و گینه نو یافت می شوند,1
73543,noun,primitive pouched mammals found mainly in Australia and the Americas,پستانداران کیسه ای ابتدایی که عمدتا در استرالیا و قاره آمریکا یافت می شوند,1
73544,noun,a burrowing mammal having limbs adapted for digging,یک پستاندار گودال دار دارای اندام هایی برای حفاری سازگار شده است,1
73545,adjective,"(of mammals) walking on the toes with the posterior part of the foot raised (as cats, dogs, and horses do)",(از پستانداران) که روی انگشتان پا در حال حرکت است و قسمت خلفی پا بلند شده است (مانند گربه ها ، سگ ها و اسب ها),1
73546,adjective,"(of mammals) walking on the whole sole of the foot (as rabbits, raccoons, bears, and humans do)",(پستانداران) که روی کل کف پا راه می روند (مانند خرگوش ها ، راکون ها ، خرس ها و انسان ها),1
73548,adjective,"(of lower mammals) not in a state of estrus; not in heat; ""an anestrous bitch""","(از پستانداران پایین) در حالت فحلی نیست.در گرما نیست""عوضی بیهوشی""",1
73547,adjective,"(of lower mammals) showing or in a state of estrus; in heat; ""the estrous state""; ""the estrous cycle""","(از پستانداران پایین) نشان می دهد یا در حالت فحلی است.در گرما""حالت فحلی""؛""چرخه فحلی""",1
73549,adjective,"freed of dependence on something especially (for mammals) mother's milk; ""the just-weaned calf bawled for its mother""","از وابستگی به چیزی به خصوص (برای پستانداران) شیر مادر رها شد.""گوساله تازه از شیر گرفته شده برای مادرش خم شد""",1
73552,noun,the branch of zoology that studies mammals,شاخه جانورشناسی که روی پستانداران مطالعه می کند,1
73553,noun,the branch of zoology that studies primates,شاخه جانورشناسی که به مطالعه نخستی ها می پردازد,1
73554,noun,wealth regarded as an evil influence,ثروت به عنوان یک نفوذ شیطانی در نظر گرفته می شود,1
73550,noun,"outermost membranous sac enclosing the embryo in higher vertebrates (reptiles, birds and mammals)",بیرونی ترین کیسه غشایی جنین محصور در مهره داران بالاتر (خزندگان ، پرندگان و پستانداران),1
73551,noun,"vascular fetal membrane that develops from the hindgut in embryonic higher vertebrates (reptiles, birds and mammals)",غشای جنینی عروقی که از پس روده در مهره داران بالاتر جنینی (خزندگان ، پرندگان و پستانداران) ایجاد می شود,1
73556,noun,extinct genus: mammoths,جنس منقرض شده: ماموتها,1
73558,noun,a variety of mammoth,انواع ماموت,1
73559,noun,largest known mammoth; of America,بزرگترین ماموت شناخته شده؛از امریکا,1
73555,noun,"(New Testament) a personification of wealth and avarice as an evil spirit; ""ye cannot serve God and Mammon""","(عهد جدید) شخصیت ثروت و بخل به عنوان یک روح شیطانی است.""شما نمی توانید خدا و مامون را بندگی کنید""",1
73557,noun,very hairy mammoth common in colder portions of the northern hemisphere,ماموت بسیار مویی که در قسمت های سردتر نیمکره شمالی شایع است,1
73560,noun,an offensive term for a Black nursemaid in the southern U.S.,اصطلاحی توهین آمیز برای یک پرستار بچه سیاه پوست در جنوب ایالات متحده,1
73562,noun,offensive term for an Oriental man,اصطلاحی توهین آمیز برای یک مرد شرقی,1
73563,noun,used as a Hindi courtesy title; equivalent to English `Mr',"به عنوان عنوان ادب هندی استفاده می شود.معادل انگلیسی ""Mr""",1
73565,noun,a man who is no longer a woman's boyfriend,مردی که دیگر دوست پسر زن نیست,1
73561,verb,"take charge of a certain job; occupy a certain work place; ""Mr. Smith manned the reception desk in the morning""","مسئولیت کار خاصی را به عهده بگیریدمحل کار خاصی را اشغال کنید""آقای اسمیت میز پذیرایی را صبح اداره کرد""",1
73566,noun,a man who ejaculates semen,مردی که نطفه را انزال می کند,1
73564,noun,"(formerly) a title of respect for a man in Turkey or Egypt; ""he introduced me to Ahmet Bey""","(سابقاً) عنوان احترام به یک مرد در ترکیه یا مصر ؛""او مرا به احمد بیگ معرفی کرد""",1
